8.854199981689453125e+01
8.665309906005859375e+01
8.475319671630859375e+01
8.285079956054687500e+01
8.094730377197265625e+01
7.904350280761718750e+01
7.713939666748046875e+01
7.523509979248046875e+01
7.333070373535156250e+01
7.142620086669921875e+01
6.952169799804687500e+01
6.761710357666015625e+01
6.571250152587890625e+01
6.380789947509765625e+01
6.190330123901367188e+01
5.999860000610351562e+01
5.809389877319335938e+01
5.618930053710937500e+01
5.428459930419921875e+01
5.237990188598632812e+01
5.047520065307617188e+01
4.857049942016601562e+01
4.666579818725585938e+01
4.476110076904296875e+01
4.285639953613281250e+01
4.095169830322265625e+01
3.904700088500976562e+01
3.714220046997070312e+01
3.523749923706054688e+01
3.333280181884765625e+01
3.142810058593750000e+01
2.952339935302734375e+01
2.761860084533691406e+01
2.571389961242675781e+01
2.380920028686523438e+01
2.190439987182617188e+01
1.999970054626464844e+01
1.809499931335449219e+01
1.619020080566406250e+01
1.428549957275390625e+01
1.238080024719238281e+01
1.047603988647460938e+01
8.571310043334960938e+00
6.666570186614990234e+00
4.761839866638183594e+00
2.857100009918212891e+00
9.523680210113525391e-01
-9.523680210113525391e-01
-2.857100009918212891e+00
-4.761839866638183594e+00
-6.666570186614990234e+00
-8.571310043334960938e+00
-1.047603988647460938e+01
-1.238080024719238281e+01
-1.428549957275390625e+01
-1.619020080566406250e+01
-1.809499931335449219e+01
-1.999970054626464844e+01
-2.190439987182617188e+01
-2.380920028686523438e+01
-2.571389961242675781e+01
-2.761860084533691406e+01
-2.952339935302734375e+01
-3.142810058593750000e+01
-3.333280181884765625e+01
-3.523749923706054688e+01
-3.714220046997070312e+01
-3.904700088500976562e+01
-4.095169830322265625e+01
-4.285639953613281250e+01
-4.476110076904296875e+01
-4.666579818725585938e+01
-4.857049942016601562e+01
-5.047520065307617188e+01
-5.237990188598632812e+01
-5.428459930419921875e+01
-5.618930053710937500e+01
-5.809389877319335938e+01
-5.999860000610351562e+01
-6.190330123901367188e+01
-6.380789947509765625e+01
-6.571250152587890625e+01
-6.761710357666015625e+01
-6.952169799804687500e+01
-7.142620086669921875e+01
-7.333070373535156250e+01
-7.523509979248046875e+01
-7.713939666748046875e+01
-7.904350280761718750e+01
-8.094730377197265625e+01
-8.285079956054687500e+01
-8.475319671630859375e+01
-8.665309906005859375e+01
-8.854199981689453125e+01
